city,date,temperature,feels_like,humidity,description,wind_speed
Paris,2020-02-19,7.3,3.1,80,moderate rain,5.31
Paris,2020-02-20,8.7,4.4,84,light rain,6.36
Paris,2020-02-21,6.1,2.1,74,overcast clouds,4.17
Paris,2020-02-22,8.2,4.1,78,light drizzle,5.42
Paris,2020-02-23,11.3,7.2,84,light drizzle,7.22
Paris,2020-02-24,11.6,7.8,83,light drizzle,6.58
Paris,2020-02-25,8.6,4.1,81,light rain,6.53
Paris,2020-02-26,4.4,-1.3,79,moderate snow,7.11
Paris,2020-02-27,5.4,-0.2,78,moderate snow,7.17
Paris,2020-02-28,5.1,0.9,83,moderate drizzle,4.97
Paris,2020-02-29,9.3,4.0,76,moderate drizzle,7.89
Paris,2020-03-01,6.3,1.5,83,moderate rain,6.36
Paris,2020-03-02,6.6,2.3,85,light rain,5.5
Paris,2020-03-03,5.1,1.3,80,moderate drizzle,3.67
Paris,2020-03-04,5.4,1.7,87,moderate drizzle,4.17
Paris,2020-03-05,9.0,5.5,91,light rain,5.33
Paris,2020-03-06,6.6,2.0,77,light drizzle,5.64
Paris,2020-03-07,6.7,3.4,77,light drizzle,3.0
Paris,2020-03-08,8.9,4.7,84,light rain,6.31
Paris,2020-03-09,7.7,3.7,77,light drizzle,4.89
Paris,2020-03-10,11.1,7.3,88,dense drizzle,6.94
Paris,2020-03-11,13.7,10.1,78,light drizzle,6.81
Paris,2020-03-12,10.8,6.5,71,light drizzle,6.14
Paris,2020-03-13,7.5,3.3,66,overcast clouds,4.31
Paris,2020-03-14,7.7,5.0,85,moderate drizzle,3.14
Paris,2020-03-15,10.1,7.1,80,overcast clouds,4.0
Paris,2020-03-16,9.0,6.9,84,light drizzle,2.08
Paris,2020-03-17,9.5,7.9,81,overcast clouds,1.39
Paris,2020-03-18,11.3,10.1,83,light drizzle,1.44
Paris,2020-03-19,12.3,11.1,81,partly cloudy,1.58
Paris,2020-03-20,11.3,9.1,84,moderate drizzle,3.58
Paris,2020-03-21,7.5,3.2,78,light drizzle,5.5
Paris,2020-03-22,7.3,2.4,63,overcast clouds,5.58
Paris,2020-03-23,5.9,1.0,50,clear sky,4.58
Paris,2020-03-24,5.5,1.1,49,clear sky,3.31
Paris,2020-03-25,5.4,1.1,51,clear sky,3.42
Paris,2020-03-26,5.4,0.4,48,overcast clouds,4.39
Paris,2020-03-27,7.0,3.4,64,overcast clouds,3.06
Paris,2020-03-28,9.3,6.1,71,overcast clouds,3.58
Paris,2020-03-29,6.1,-0.6,54,overcast clouds,8.03
Paris,2020-03-30,4.3,-2.3,44,overcast clouds,7.06
Paris,2020-03-31,6.1,1.6,70,partly cloudy,4.75
Paris,2020-04-01,5.8,2.2,61,clear sky,2.67
Paris,2020-04-02,5.4,1.9,68,overcast clouds,2.64
Paris,2020-04-03,9.3,6.7,77,light drizzle,2.81
Paris,2020-04-04,10.5,8.0,69,light drizzle,2.5
Paris,2020-04-05,12.6,9.7,61,clear sky,3.25
Paris,2020-04-06,11.8,9.0,70,light rain,3.67
Paris,2020-04-07,14.4,13.3,79,light rain,2.44
Paris,2020-04-08,15.7,14.2,61,overcast clouds,1.81
Paris,2020-04-09,16.7,15.1,59,partly cloudy,2.03
Paris,2020-04-10,16.7,15.1,60,overcast clouds,2.31
Paris,2020-04-11,17.3,16.2,58,mainly clear,1.61
Paris,2020-04-12,17.1,15.2,54,light drizzle,2.28
Paris,2020-04-13,12.9,9.0,59,mainly clear,5.36
Paris,2020-04-14,8.1,3.1,49,clear sky,5.19
Paris,2020-04-15,11.1,7.4,48,clear sky,3.5
Paris,2020-04-16,15.7,13.9,59,light drizzle,2.47
Paris,2020-04-17,17.0,15.8,66,moderate drizzle,2.36
Paris,2020-04-18,16.6,15.9,74,light rain,2.42
Paris,2020-04-19,14.5,12.4,74,overcast clouds,3.92
Paris,2020-04-20,15.7,12.7,58,overcast clouds,4.58
Paris,2020-04-21,16.0,12.6,44,overcast clouds,4.08
Paris,2020-04-22,16.1,13.5,48,overcast clouds,3.14
Paris,2020-04-23,16.6,15.3,54,clear sky,1.42
Paris,2020-04-24,17.2,15.6,57,overcast clouds,2.36
Paris,2020-04-25,15.1,12.3,51,light drizzle,3.14
Paris,2020-04-26,13.5,11.4,57,overcast clouds,2.08
Paris,2020-04-27,16.2,14.9,59,moderate drizzle,1.94
Paris,2020-04-28,15.2,12.4,72,light rain,5.17
Paris,2020-04-29,12.8,9.7,77,dense drizzle,5.19
Paris,2020-04-30,11.5,7.4,77,moderate drizzle,6.64
Paris,2020-05-01,11.5,8.1,77,moderate rain,5.22
Paris,2020-05-02,11.6,8.5,64,light drizzle,3.53
Paris,2020-05-03,12.7,11.2,78,light drizzle,2.39
Paris,2020-05-04,14.7,13.9,81,light drizzle,2.25
Paris,2020-05-05,12.5,10.3,77,dense drizzle,3.67
Paris,2020-05-06,14.2,12.2,61,overcast clouds,2.5
Paris,2020-05-07,14.3,12.4,58,overcast clouds,2.03
Paris,2020-05-08,15.8,14.3,64,overcast clouds,2.03
Paris,2020-05-09,17.7,18.0,78,light rain,1.92
Paris,2020-05-10,17.1,17.8,87,moderate rain,1.94
Paris,2020-05-11,10.1,4.2,62,moderate drizzle,8.33
Paris,2020-05-12,9.6,5.3,51,overcast clouds,4.28
Paris,2020-05-13,10.6,6.2,55,overcast clouds,5.25
Paris,2020-05-14,10.5,5.4,49,overcast clouds,6.14
Paris,2020-05-15,11.5,7.6,52,partly cloudy,4.72
Paris,2020-05-16,12.9,10.4,57,overcast clouds,2.69
Paris,2020-05-17,13.5,11.9,62,overcast clouds,1.89
Paris,2020-05-18,15.6,14.2,63,overcast clouds,2.33
Paris,2020-05-19,16.4,15.0,61,overcast clouds,2.61
Paris,2020-05-20,19.8,19.6,64,overcast clouds,2.33
Paris,2020-05-21,22.2,22.3,58,overcast clouds,1.92
Paris,2020-05-22,20.4,19.6,68,moderate drizzle,3.89
Paris,2020-05-23,15.6,13.0,63,light rain,4.17
Paris,2020-05-24,14.5,12.0,63,overcast clouds,3.33
Paris,2020-05-25,16.7,15.1,64,overcast clouds,2.69
Paris,2020-05-26,18.5,16.9,56,overcast clouds,3.08
Paris,2020-05-27,19.9,18.2,51,overcast clouds,3.44
Paris,2020-05-28,18.8,16.3,50,partly cloudy,4.31
Paris,2020-05-29,19.1,15.7,37,clear sky,4.31
Paris,2020-05-30,19.0,16.6,44,clear sky,3.36
Paris,2020-05-31,18.6,15.6,42,overcast clouds,3.94
Paris,2020-06-01,19.7,17.8,47,mainly clear,3.17
Paris,2020-06-02,21.7,21.3,52,overcast clouds,1.86
Paris,2020-06-03,20.4,19.4,54,light rain,2.53
Paris,2020-06-04,14.5,12.8,79,dense drizzle,3.69
Paris,2020-06-05,13.8,10.2,69,light drizzle,5.75
Paris,2020-06-06,14.5,11.0,57,light drizzle,5.08
Paris,2020-06-07,13.9,12.0,68,light drizzle,2.72
Paris,2020-06-08,14.9,13.2,72,light rain,3.22
Paris,2020-06-09,13.8,11.2,65,light drizzle,3.67
Paris,2020-06-10,14.7,13.1,65,overcast clouds,1.97
Paris,2020-06-11,16.6,15.7,70,light rain,2.39
Paris,2020-06-12,16.7,15.4,79,light rain,4.17
Paris,2020-06-13,17.4,15.8,68,light drizzle,3.92
Paris,2020-06-14,17.4,16.2,71,light drizzle,3.31
Paris,2020-06-15,17.7,16.5,72,light drizzle,3.69
Paris,2020-06-16,17.7,17.2,74,light drizzle,2.81
Paris,2020-06-17,17.2,16.7,72,light drizzle,1.97
Paris,2020-06-18,16.4,15.5,77,dense drizzle,3.22
Paris,2020-06-19,16.6,15.3,74,moderate drizzle,3.28
Paris,2020-06-20,18.8,18.9,68,light drizzle,1.31
Paris,2020-06-21,18.0,16.7,72,moderate drizzle,4.08
Paris,2020-06-22,17.5,17.0,66,partly cloudy,2.0
Paris,2020-06-23,21.4,20.6,56,overcast clouds,2.72
Paris,2020-06-24,25.2,24.3,47,overcast clouds,3.61
Paris,2020-06-25,26.7,26.6,43,overcast clouds,2.42
Paris,2020-06-26,25.0,25.1,59,moderate rain,3.72
Paris,2020-06-27,20.4,19.1,75,light drizzle,6.08
Paris,2020-06-28,18.7,16.3,60,overcast clouds,5.0
Paris,2020-06-29,17.7,15.3,59,moderate drizzle,4.31
Paris,2020-06-30,19.0,16.9,63,overcast clouds,5.17
Paris,2020-07-01,20.0,19.7,77,light rain,4.39
Paris,2020-07-02,17.9,16.4,69,light drizzle,4.06
Paris,2020-07-03,17.6,15.9,63,overcast clouds,3.19
Paris,2020-07-04,19.3,17.3,67,overcast clouds,5.56
Paris,2020-07-05,20.8,19.6,73,light drizzle,6.0
Paris,2020-07-06,16.5,13.3,57,overcast clouds,4.89
Paris,2020-07-07,17.3,16.3,60,overcast clouds,1.86
Paris,2020-07-08,20.3,19.3,62,overcast clouds,3.64
Paris,2020-07-09,23.3,23.1,61,overcast clouds,3.25
Paris,2020-07-10,19.5,17.6,61,light drizzle,4.56
Paris,2020-07-11,17.8,15.5,51,overcast clouds,3.11
Paris,2020-07-12,19.1,16.9,49,overcast clouds,3.47
Paris,2020-07-13,20.9,19.1,44,overcast clouds,3.08
Paris,2020-07-14,18.6,17.6,62,light drizzle,2.72
Paris,2020-07-15,18.5,17.5,66,moderate drizzle,2.94
Paris,2020-07-16,18.5,17.6,69,overcast clouds,3.33
Paris,2020-07-17,20.8,20.6,62,overcast clouds,2.03
Paris,2020-07-18,22.0,22.1,60,overcast clouds,2.42
Paris,2020-07-19,22.2,21.9,54,overcast clouds,2.08
Paris,2020-07-20,20.7,19.1,57,overcast clouds,4.33
Paris,2020-07-21,19.8,17.1,44,mainly clear,4.17
Paris,2020-07-22,19.8,17.3,44,overcast clouds,3.56
Paris,2020-07-23,21.0,19.6,44,overcast clouds,1.67
Paris,2020-07-24,21.0,19.9,56,moderate drizzle,3.31
Paris,2020-07-25,21.2,20.6,64,light drizzle,3.64
Paris,2020-07-26,20.9,19.5,62,moderate drizzle,4.22
Paris,2020-07-27,23.0,20.9,49,partly cloudy,4.61
Paris,2020-07-28,20.9,19.1,57,light drizzle,4.72
Paris,2020-07-29,19.4,18.6,55,overcast clouds,1.69
Paris,2020-07-30,23.3,22.1,45,clear sky,2.36
Paris,2020-07-31,28.4,27.5,36,overcast clouds,3.14
Paris,2020-08-01,24.2,24.3,59,light drizzle,3.39
Paris,2020-08-02,20.7,18.9,53,overcast clouds,3.89
Paris,2020-08-03,18.5,16.4,56,light drizzle,3.53
Paris,2020-08-04,19.1,18.1,57,overcast clouds,1.83
Paris,2020-08-05,22.5,20.7,39,mainly clear,2.58
Paris,2020-08-06,25.3,24.4,38,overcast clouds,1.64
Paris,2020-08-07,27.9,27.3,38,clear sky,2.42
Paris,2020-08-08,29.2,28.9,39,partly cloudy,2.61
Paris,2020-08-09,30.4,30.3,38,overcast clouds,2.97
Paris,2020-08-10,28.0,28.8,49,light drizzle,2.28
Paris,2020-08-11,28.6,30.0,46,light drizzle,1.14
Paris,2020-08-12,28.3,29.4,50,dense drizzle,2.39
Paris,2020-08-13,23.8,25.1,73,light rain,3.5
Paris,2020-08-14,21.4,22.9,81,dense drizzle,2.69
Paris,2020-08-15,21.7,23.3,76,light drizzle,1.61
Paris,2020-08-16,21.3,22.4,77,light rain,2.39
Paris,2020-08-17,19.4,19.1,75,light rain,3.56
Paris,2020-08-18,20.8,21.1,66,light drizzle,1.94
Paris,2020-08-19,21.1,21.8,78,moderate drizzle,3.47
Paris,2020-08-20,24.9,26.0,66,light drizzle,3.17
Paris,2020-08-21,24.2,23.4,59,light rain,4.86
Paris,2020-08-22,20.9,18.8,61,light drizzle,5.56
Paris,2020-08-23,18.9,17.2,63,light drizzle,4.17
Paris,2020-08-24,18.0,16.9,66,overcast clouds,2.86
Paris,2020-08-25,20.5,18.6,64,moderate drizzle,5.47
Paris,2020-08-26,19.6,17.1,59,overcast clouds,5.58
Paris,2020-08-27,18.7,17.8,68,moderate drizzle,3.19
Paris,2020-08-28,17.3,16.1,78,light rain,4.19
Paris,2020-08-29,15.0,13.3,80,light drizzle,4.17
Paris,2020-08-30,15.0,13.3,83,light rain,4.42
Paris,2020-08-31,15.7,14.2,69,overcast clouds,2.78
Paris,2020-09-01,15.4,14.0,71,light drizzle,2.25
Paris,2020-09-02,15.6,14.3,65,overcast clouds,1.86
Paris,2020-09-03,20.4,18.9,53,overcast clouds,3.06
Paris,2020-09-04,21.6,21.7,63,partly cloudy,2.28
Paris,2020-09-05,17.4,15.9,68,light rain,3.67
Paris,2020-09-06,15.2,13.6,69,light drizzle,2.64
Paris,2020-09-07,16.3,15.1,66,overcast clouds,1.97
Paris,2020-09-08,18.7,18.8,70,overcast clouds,1.67
Paris,2020-09-09,20.7,20.9,71,overcast clouds,2.56
Paris,2020-09-10,20.8,21.3,73,light drizzle,2.53
Paris,2020-09-11,20.7,20.6,61,light drizzle,1.89
Paris,2020-09-12,17.5,16.5,69,mainly clear,2.58
Paris,2020-09-13,19.0,18.3,61,partly cloudy,1.72
Paris,2020-09-14,22.9,22.2,50,clear sky,2.11
Paris,2020-09-15,25.3,24.6,45,overcast clouds,2.39
Paris,2020-09-16,23.9,24.1,61,light drizzle,3.08
Paris,2020-09-17,21.3,18.8,51,overcast clouds,5.08
Paris,2020-09-18,21.3,19.6,52,overcast clouds,4.0
Paris,2020-09-19,24.3,24.2,55,light drizzle,3.17
Paris,2020-09-20,21.6,22.4,69,overcast clouds,1.86
Paris,2020-09-21,19.7,17.9,47,mainly clear,2.25
Paris,2020-09-22,18.0,16.6,56,clear sky,1.75
Paris,2020-09-23,18.4,17.5,77,moderate rain,4.25
Paris,2020-09-24,13.8,11.1,80,light rain,5.5
Paris,2020-09-25,11.6,6.7,66,moderate drizzle,7.14
Paris,2020-09-26,11.8,6.9,61,light drizzle,6.78
Paris,2020-09-27,12.1,7.9,88,light rain,8.11
Paris,2020-09-28,13.6,11.2,84,light rain,4.94
Paris,2020-09-29,15.7,15.4,88,moderate drizzle,2.75
Paris,2020-09-30,15.9,15.2,83,light drizzle,3.06
Paris,2020-10-01,14.2,11.9,79,light rain,4.64
Paris,2020-10-02,12.9,11.1,88,light rain,4.08
Paris,2020-10-03,11.7,10.1,85,light rain,2.67
Paris,2020-10-04,11.5,7.6,79,moderate drizzle,6.58
Paris,2020-10-05,12.2,8.5,85,light rain,7.06
Paris,2020-10-06,13.4,9.6,78,moderate drizzle,6.92
Paris,2020-10-07,13.9,10.8,73,light drizzle,5.33
Paris,2020-10-08,16.0,13.6,78,light drizzle,5.94
Paris,2020-10-09,14.9,13.8,82,dense drizzle,3.28
Paris,2020-10-10,11.6,8.5,70,overcast clouds,4.06
Paris,2020-10-11,10.6,8.0,80,light drizzle,3.58
Paris,2020-10-12,10.1,7.8,78,light drizzle,2.61
Paris,2020-10-13,10.3,7.9,84,dense drizzle,3.53
Paris,2020-10-14,9.3,6.4,83,light rain,3.75
Paris,2020-10-15,9.4,5.9,76,light drizzle,4.36
Paris,2020-10-16,9.2,6.4,78,overcast clouds,3.06
Paris,2020-10-17,10.1,8.1,77,overcast clouds,1.97
Paris,2020-10-18,9.5,8.0,82,overcast clouds,1.36
Paris,2020-10-19,9.2,6.4,77,overcast clouds,3.22
Paris,2020-10-20,13.0,10.4,83,dense drizzle,5.22
Paris,2020-10-21,16.8,14.0,74,dense drizzle,6.61
Paris,2020-10-22,15.6,15.0,87,dense drizzle,3.33
Paris,2020-10-23,14.9,14.2,85,light drizzle,2.67
Paris,2020-10-24,13.9,10.8,85,moderate drizzle,6.81
Paris,2020-10-25,12.9,10.0,82,light rain,5.56
Paris,2020-10-26,10.0,6.5,81,light drizzle,5.28
Paris,2020-10-27,10.2,6.7,90,light rain,6.0
Paris,2020-10-28,12.3,8.8,84,moderate drizzle,6.39
Paris,2020-10-29,12.5,9.9,85,moderate drizzle,5.17
Paris,2020-10-30,14.4,12.5,83,overcast clouds,4.5
Paris,2020-10-31,13.6,11.6,85,moderate drizzle,4.53
Paris,2020-11-01,16.2,14.2,88,dense drizzle,6.53
Paris,2020-11-02,16.6,14.0,81,moderate drizzle,7.03
Paris,2020-11-03,9.1,5.9,76,overcast clouds,3.72
Paris,2020-11-04,6.3,3.7,83,partly cloudy,2.08
Paris,2020-11-05,6.6,3.2,82,mainly clear,3.5
Paris,2020-11-06,7.1,4.1,85,overcast clouds,3.22
Paris,2020-11-07,11.5,9.9,87,overcast clouds,2.64
Paris,2020-11-08,13.8,12.7,86,light drizzle,2.89
Paris,2020-11-09,12.2,11.5,93,overcast clouds,1.92
Paris,2020-11-10,11.9,11.4,95,dense drizzle,1.61
Paris,2020-11-11,10.6,9.1,93,light drizzle,2.5
Paris,2020-11-12,11.4,8.9,80,moderate drizzle,3.83
Paris,2020-11-13,12.0,9.8,87,moderate drizzle,4.22
Paris,2020-11-14,13.0,10.6,82,dense drizzle,4.58
Paris,2020-11-15,13.7,9.5,77,light rain,7.89
Paris,2020-11-16,11.4,7.6,72,overcast clouds,5.69
Paris,2020-11-17,11.5,9.4,83,overcast clouds,3.44
Paris,2020-11-18,10.9,8.3,83,overcast clouds,3.86
Paris,2020-11-19,10.1,6.4,80,moderate drizzle,5.53
Paris,2020-11-20,6.6,4.3,85,light drizzle,1.86
Paris,2020-11-21,6.4,3.2,81,overcast clouds,3.17
Paris,2020-11-22,6.8,4.5,85,light drizzle,1.97
Paris,2020-11-23,9.0,7.5,90,overcast clouds,1.64
Paris,2020-11-24,6.1,3.5,90,overcast clouds,2.58
Paris,2020-11-25,8.0,5.4,86,overcast clouds,2.92
Paris,2020-11-26,5.4,3.2,93,clear sky,1.64
Paris,2020-11-27,6.4,4.5,95,overcast clouds,1.64
Paris,2020-11-28,5.3,2.7,92,overcast clouds,2.25
Paris,2020-11-29,3.0,-0.2,90,overcast clouds,2.53
Paris,2020-11-30,1.8,-1.3,89,overcast clouds,1.78
Paris,2020-12-01,7.2,3.1,84,moderate drizzle,5.47
Paris,2020-12-02,6.9,3.9,85,light drizzle,3.31
Paris,2020-12-03,6.5,2.6,93,dense drizzle,5.31
Paris,2020-12-04,5.7,0.8,81,moderate drizzle,6.06
Paris,2020-12-05,3.9,-0.5,88,moderate drizzle,5.0
Paris,2020-12-06,3.9,0.9,90,light drizzle,2.53
Paris,2020-12-07,2.8,-0.0,95,overcast clouds,2.06
Paris,2020-12-08,1.5,-1.8,93,overcast clouds,2.39
Paris,2020-12-09,2.1,-1.3,94,overcast clouds,2.72
Paris,2020-12-10,4.6,0.8,87,overcast clouds,3.97
Paris,2020-12-11,8.4,5.4,93,moderate rain,4.47
Paris,2020-12-12,8.0,5.0,92,moderate drizzle,4.22
Paris,2020-12-13,5.5,1.8,91,light drizzle,4.44
Paris,2020-12-14,10.0,7.0,91,moderate drizzle,5.14
Paris,2020-12-15,9.7,7.6,93,moderate rain,3.31
Paris,2020-12-16,8.2,5.4,93,light drizzle,4.06
Paris,2020-12-17,9.3,6.6,91,light rain,4.14
Paris,2020-12-18,7.8,4.8,93,overcast clouds,4.03
Paris,2020-12-19,9.3,6.1,91,moderate drizzle,5.17
Paris,2020-12-20,8.7,5.9,90,overcast clouds,4.08
Paris,2020-12-21,10.0,6.5,92,light rain,6.11
Paris,2020-12-22,14.0,11.3,90,light rain,6.64
Paris,2020-12-23,12.3,9.5,87,moderate rain,5.67
Paris,2020-12-24,6.8,2.2,85,light snow,6.14
Paris,2020-12-25,3.6,-0.6,89,light drizzle,4.44
Paris,2020-12-26,2.7,-1.4,87,overcast clouds,4.03
Paris,2020-12-27,6.3,0.3,87,moderate rain,8.69
Paris,2020-12-28,3.7,-0.8,91,light snow,5.11
Paris,2020-12-29,3.6,-0.2,93,moderate drizzle,4.14
Paris,2020-12-30,3.9,0.2,90,light drizzle,3.67
Paris,2020-12-31,4.0,0.2,91,moderate drizzle,4.0
Paris,2021-01-01,0.5,-2.6,91,overcast clouds,1.53
Paris,2021-01-02,0.6,-2.3,93,overcast clouds,1.53
Paris,2021-01-03,2.1,-0.9,94,light drizzle,1.89
Paris,2021-01-04,2.1,-1.8,91,light drizzle,3.5
Paris,2021-01-05,2.0,-1.8,91,light drizzle,3.39
Paris,2021-01-06,2.5,-0.7,93,light drizzle,2.47
Paris,2021-01-07,1.8,-1.2,95,light drizzle,1.94
Paris,2021-01-08,0.8,-2.2,91,overcast clouds,1.67
Paris,2021-01-09,0.6,-3.4,89,overcast clouds,3.25
Paris,2021-01-10,-0.0,-3.7,92,overcast clouds,2.58
Paris,2021-01-11,1.7,-1.8,92,overcast clouds,2.75
Paris,2021-01-12,6.8,2.6,90,light rain,5.89
Paris,2021-01-13,7.5,4.6,95,light drizzle,3.81
Paris,2021-01-14,8.9,4.8,89,light rain,6.61
Paris,2021-01-15,1.9,-2.9,78,moderate drizzle,4.72
Paris,2021-01-16,0.8,-3.5,81,heavy snow,3.53
Paris,2021-01-17,4.7,1.1,91,moderate drizzle,3.83
Paris,2021-01-18,4.4,0.8,85,overcast clouds,3.47
Paris,2021-01-19,5.7,0.8,84,dense drizzle,6.31
Paris,2021-01-20,9.4,4.0,62,light drizzle,7.0
Paris,2021-01-21,9.1,3.6,80,light rain,8.53
Paris,2021-01-22,5.5,2.5,88,moderate drizzle,2.86
Paris,2021-01-23,3.2,-0.9,93,heavy snow,4.36
Paris,2021-01-24,1.2,-3.2,89,moderate snow,4.28
Paris,2021-01-25,2.4,-2.4,83,light drizzle,5.06
Paris,2021-01-26,1.7,-2.7,78,light snow,3.86
Paris,2021-01-27,5.6,2.2,89,light snow,3.92
Paris,2021-01-28,11.5,8.3,89,light rain,5.97
Paris,2021-01-29,10.4,5.6,80,light rain,7.69
Paris,2021-01-30,9.6,6.8,88,light rain,4.19
Paris,2021-01-31,8.7,7.1,94,light rain,1.92
Paris,2021-02-01,8.7,6.0,88,moderate drizzle,3.67
Paris,2021-02-02,11.1,7.8,86,moderate drizzle,5.64
Paris,2021-02-03,10.9,6.8,82,dense drizzle,6.89
Paris,2021-02-04,8.2,6.0,90,moderate drizzle,2.67
Paris,2021-02-05,8.3,6.3,91,light drizzle,2.22
Paris,2021-02-06,7.5,5.3,95,moderate rain,2.64
Paris,2021-02-07,3.9,0.5,88,light snow,3.25
Paris,2021-02-08,-0.3,-4.2,75,light snow,2.36
Paris,2021-02-09,-1.8,-6.5,73,light snow,3.5
Paris,2021-02-10,-3.1,-9.0,61,moderate snow,5.14
Paris,2021-02-11,-3.0,-8.5,61,overcast clouds,4.39
Paris,2021-02-12,-2.1,-8.2,50,overcast clouds,5.31
Paris,2021-02-13,-3.3,-9.0,44,overcast clouds,4.17
Paris,2021-02-14,-1.4,-7.0,50,overcast clouds,4.33
Paris,2021-02-15,4.4,-0.1,80,light rain,5.0
Paris,2021-02-16,7.9,4.0,83,moderate drizzle,5.22
Paris,2021-02-17,9.3,5.8,86,overcast clouds,5.19
Paris,2021-02-18,8.8,5.2,81,light rain,4.86
Paris,2021-02-19,8.5,5.8,87,overcast clouds,3.64
Paris,2021-02-20,12.4,8.8,69,overcast clouds,5.33
Paris,2021-02-21,11.7,8.5,67,overcast clouds,3.94
Paris,2021-02-22,11.9,9.4,68,light drizzle,3.08
Paris,2021-02-23,13.2,10.6,78,overcast clouds,4.64
Paris,2021-02-24,13.0,10.9,80,partly cloudy,3.61
Paris,2021-02-25,12.2,10.3,79,light drizzle,2.83
Paris,2021-02-26,9.1,6.1,79,light rain,3.53
Paris,2021-02-27,5.3,1.4,78,clear sky,4.03
Paris,2021-02-28,5.7,1.7,77,clear sky,4.06
Paris,2021-03-01,6.2,3.1,77,clear sky,2.44
Paris,2021-03-02,7.6,5.2,81,overcast clouds,2.11
Paris,2021-03-03,10.2,8.2,78,moderate drizzle,2.11
Paris,2021-03-04,9.1,6.7,87,light drizzle,3.14
Paris,2021-03-05,4.7,0.1,67,overcast clouds,4.56
Paris,2021-03-06,3.7,-1.2,57,overcast clouds,4.22
Paris,2021-03-07,2.5,-1.4,67,clear sky,2.44
Paris,2021-03-08,2.4,-1.5,71,overcast clouds,2.81
Paris,2021-03-09,5.0,1.8,73,light drizzle,2.28
Paris,2021-03-10,5.5,1.2,77,moderate drizzle,4.64
Paris,2021-03-11,10.4,5.0,78,moderate drizzle,8.64
Paris,2021-03-12,7.7,2.6,76,light rain,6.86
Paris,2021-03-13,8.0,2.2,77,moderate rain,8.47
Paris,2021-03-14,6.6,1.7,76,dense drizzle,6.08
Paris,2021-03-15,8.5,4.3,80,dense drizzle,5.89
Paris,2021-03-16,7.2,4.6,92,light rain,3.06
Paris,2021-03-17,7.4,2.4,79,moderate drizzle,6.58
Paris,2021-03-18,5.5,2.1,87,light drizzle,3.56
Paris,2021-03-19,5.5,0.3,71,moderate drizzle,6.03
Paris,2021-03-20,3.9,-0.1,77,overcast clouds,3.44
Paris,2021-03-21,6.3,2.8,79,light drizzle,3.56
Paris,2021-03-22,5.5,2.0,72,overcast clouds,2.86
Paris,2021-03-23,6.8,4.4,75,overcast clouds,1.39
Paris,2021-03-24,8.7,6.0,73,overcast clouds,2.44
Paris,2021-03-25,8.7,6.1,79,light drizzle,2.58
Paris,2021-03-26,9.1,5.2,72,light rain,4.78
Paris,2021-03-27,7.7,3.4,73,light drizzle,5.08
Paris,2021-03-28,9.8,6.6,68,overcast clouds,3.53
Paris,2021-03-29,12.1,9.8,63,overcast clouds,2.28
Paris,2021-03-30,13.5,11.8,69,partly cloudy,2.25
Paris,2021-03-31,15.3,13.9,68,mainly clear,2.17
Paris,2021-04-01,16.0,14.6,66,partly cloudy,2.53
Paris,2021-04-02,9.6,5.4,66,clear sky,5.25
Paris,2021-04-03,7.0,2.1,64,overcast clouds,5.56
Paris,2021-04-04,6.8,3.5,72,mainly clear,3.11
Paris,2021-04-05,5.2,1.2,78,light drizzle,4.06
Paris,2021-04-06,2.5,-2.3,59,light snow,3.83
Paris,2021-04-07,3.7,-0.8,61,overcast clouds,3.64
Paris,2021-04-08,6.6,3.8,66,overcast clouds,1.5
Paris,2021-04-09,9.2,6.5,67,light rain,2.39
Paris,2021-04-10,10.4,8.2,88,light rain,3.5
Paris,2021-04-11,6.3,2.2,78,light drizzle,4.58
Paris,2021-04-12,5.2,1.5,70,light drizzle,3.22
Paris,2021-04-13,5.6,1.9,66,overcast clouds,3.14
Paris,2021-04-14,5.8,1.8,58,overcast clouds,3.06
Paris,2021-04-15,5.8,1.5,64,light drizzle,4.06
Paris,2021-04-16,5.9,1.6,64,overcast clouds,4.03
Paris,2021-04-17,8.8,4.8,62,overcast clouds,4.28
Paris,2021-04-18,7.8,4.8,70,overcast clouds,2.5
Paris,2021-04-19,9.4,7.2,71,overcast clouds,1.83
Paris,2021-04-20,11.5,9.5,67,light drizzle,1.75
Paris,2021-04-21,11.5,9.1,70,light drizzle,2.64
Paris,2021-04-22,11.0,7.4,61,overcast clouds,4.36
Paris,2021-04-23,11.5,7.9,52,clear sky,3.72
Paris,2021-04-24,12.3,8.7,51,overcast clouds,3.97
Paris,2021-04-25,11.4,6.8,50,overcast clouds,5.61
Paris,2021-04-26,11.5,6.9,48,overcast clouds,5.33
Paris,2021-04-27,11.7,8.6,45,partly cloudy,2.42
Paris,2021-04-28,12.0,9.2,56,moderate drizzle,2.39
Paris,2021-04-29,10.0,6.8,65,light drizzle,3.19
Paris,2021-04-30,9.5,6.6,59,light drizzle,2.0
Paris,2021-05-01,8.7,6.3,73,light drizzle,1.86
Paris,2021-05-02,8.7,6.3,74,light drizzle,2.25
Paris,2021-05-03,10.6,6.7,60,overcast clouds,4.0
Paris,2021-05-04,11.2,6.2,66,moderate drizzle,7.28
Paris,2021-05-05,9.1,4.9,61,moderate drizzle,4.83
Paris,2021-05-06,8.6,5.8,78,light rain,2.94
Paris,2021-05-07,10.0,7.2,64,light drizzle,2.56
