time,weather_code (wmo code),temperature_2m_mean (°C),apparent_temperature_mean (°C),relative_humidity_2m_mean (%),wind_speed_10m_mean (km/h),city
2020-01-01,51,3.0,0.2,98,7.9,Paris
2020-01-02,51,7.3,4.8,95,11.1,Paris
2020-01-03,51,9.8,6.4,88,20.0,Paris
2020-01-04,3,6.3,3.2,87,11.8,Paris
2020-01-05,3,5.8,3.7,92,5.2,Paris
2020-01-06,3,3.4,-0.2,90,12.1,Paris
2020-01-07,3,8.0,5.3,92,13.1,Paris
2020-01-08,51,11.3,9.2,94,14.8,Paris
2020-01-09,61,11.5,8.3,91,22.5,Paris
2020-01-10,51,7.7,4.2,86,16.6,Paris
2020-01-11,3,4.7,1.4,82,10.4,Paris
2020-01-12,3,6.2,2.3,87,17.4,Paris
2020-01-13,53,8.4,4.8,91,19.4,Paris
2020-01-14,53,10.2,4.3,68,31.5,Paris
2020-01-15,3,10.0,5.4,71,23.4,Paris
2020-01-16,3,8.4,5.2,85,15.1,Paris
2020-01-17,55,9.4,5.4,75,19.5,Paris
2020-01-18,51,5.0,1.4,83,12.5,Paris
2020-01-19,51,3.2,-0.8,84,13.7,Paris
2020-01-20,3,2.6,-1.4,87,13.6,Paris
2020-01-21,0,0.7,-2.8,89,7.9,Paris
2020-01-22,3,-0.8,-4.5,91,8.8,Paris
2020-01-23,1,0.3,-3.5,87,10.2,Paris
2020-01-24,2,-0.4,-3.4,93,4.6,Paris
2020-01-25,3,0.5,-2.5,98,6.4,Paris
2020-01-26,61,5.0,1.9,94,11.9,Paris
2020-01-27,61,8.5,4.1,90,24.5,Paris
2020-01-28,53,6.2,0.3,79,29.3,Paris
2020-01-29,51,6.3,1.9,81,19.4,Paris
2020-01-30,61,8.2,4.8,92,19.1,Paris
2020-01-31,51,12.0,9.3,88,18.6,Paris
2020-02-01,63,12.5,9.1,85,23.6,Paris
2020-02-02,61,12.7,9.8,90,22.3,Paris
2020-02-03,63,12.2,9.4,85,19.1,Paris
2020-02-04,61,6.7,1.5,76,24.4,Paris
2020-02-05,3,6.4,3.4,79,9.3,Paris
2020-02-06,3,3.8,0.6,82,8.0,Paris
2020-02-07,3,5.2,1.8,77,11.1,Paris
2020-02-08,53,8.7,5.7,86,14.8,Paris
2020-02-09,53,9.7,3.9,84,34.5,Paris
2020-02-10,61,10.1,3.5,73,37.2,Paris
2020-02-11,53,6.4,0.5,73,28.4,Paris
2020-02-12,51,5.9,1.0,72,20.0,Paris
2020-02-13,61,8.2,2.7,78,28.4,Paris
2020-02-14,3,9.2,5.8,75,14.6,Paris
2020-02-15,53,10.3,6.4,80,20.9,Paris
2020-02-16,61,13.9,8.2,69,35.8,Paris
2020-02-17,53,9.2,4.7,74,22.2,Paris
2020-02-18,3,7.2,2.5,74,20.6,Paris
2020-02-19,63,7.3,3.1,80,19.1,Paris
2020-02-20,61,8.7,4.4,84,22.9,Paris
2020-02-21,3,6.1,2.1,74,15.0,Paris
2020-02-22,51,8.2,4.1,78,19.5,Paris
2020-02-23,51,11.3,7.2,84,26.0,Paris
2020-02-24,51,11.6,7.8,83,23.7,Paris
2020-02-25,61,8.6,4.1,81,23.5,Paris
2020-02-26,73,4.4,-1.3,79,25.6,Paris
2020-02-27,73,5.4,-0.2,78,25.8,Paris
2020-02-28,53,5.1,0.9,83,17.9,Paris
2020-02-29,53,9.3,4.0,76,28.4,Paris
2020-03-01,63,6.3,1.5,83,22.9,Paris
2020-03-02,61,6.6,2.3,85,19.8,Paris
2020-03-03,53,5.1,1.3,80,13.2,Paris
2020-03-04,53,5.4,1.7,87,15.0,Paris
2020-03-05,61,9.0,5.5,91,19.2,Paris
2020-03-06,51,6.6,2.0,77,20.3,Paris
2020-03-07,51,6.7,3.4,77,10.8,Paris
2020-03-08,61,8.9,4.7,84,22.7,Paris
2020-03-09,51,7.7,3.7,77,17.6,Paris
2020-03-10,55,11.1,7.3,88,25.0,Paris
2020-03-11,51,13.7,10.1,78,24.5,Paris
2020-03-12,51,10.8,6.5,71,22.1,Paris
2020-03-13,3,7.5,3.3,66,15.5,Paris
2020-03-14,53,7.7,5.0,85,11.3,Paris
2020-03-15,3,10.1,7.1,80,14.4,Paris
2020-03-16,51,9.0,6.9,84,7.5,Paris
2020-03-17,3,9.5,7.9,81,5.0,Paris
2020-03-18,51,11.3,10.1,83,5.2,Paris
2020-03-19,2,12.3,11.1,81,5.7,Paris
2020-03-20,53,11.3,9.1,84,12.9,Paris
2020-03-21,51,7.5,3.2,78,19.8,Paris
2020-03-22,3,7.3,2.4,63,20.1,Paris
2020-03-23,0,5.9,1.0,50,16.5,Paris
2020-03-24,0,5.5,1.1,49,11.9,Paris
2020-03-25,0,5.4,1.1,51,12.3,Paris
2020-03-26,3,5.4,0.4,48,15.8,Paris
2020-03-27,3,7.0,3.4,64,11.0,Paris
2020-03-28,3,9.3,6.1,71,12.9,Paris
2020-03-29,3,6.1,-0.6,54,28.9,Paris
2020-03-30,3,4.3,-2.3,44,25.4,Paris
2020-03-31,2,6.1,1.6,70,17.1,Paris
2020-04-01,0,5.8,2.2,61,9.6,Paris
2020-04-02,3,5.4,1.9,68,9.5,Paris
2020-04-03,51,9.3,6.7,77,10.1,Paris
2020-04-04,51,10.5,8.0,69,9.0,Paris
2020-04-05,0,12.6,9.7,61,11.7,Paris
2020-04-06,61,11.8,9.0,70,13.2,Paris
2020-04-07,61,14.4,13.3,79,8.8,Paris
2020-04-08,3,15.7,14.2,61,6.5,Paris
2020-04-09,2,16.7,15.1,59,7.3,Paris
2020-04-10,3,16.7,15.1,60,8.3,Paris
2020-04-11,1,17.3,16.2,58,5.8,Paris
2020-04-12,51,17.1,15.2,54,8.2,Paris
2020-04-13,1,12.9,9.0,59,19.3,Paris
2020-04-14,0,8.1,3.1,49,18.7,Paris
2020-04-15,0,11.1,7.4,48,12.6,Paris
2020-04-16,51,15.7,13.9,59,8.9,Paris
2020-04-17,53,17.0,15.8,66,8.5,Paris
2020-04-18,61,16.6,15.9,74,8.7,Paris
2020-04-19,3,14.5,12.4,74,14.1,Paris
2020-04-20,3,15.7,12.7,58,16.5,Paris
2020-04-21,3,16.0,12.6,44,14.7,Paris
2020-04-22,3,16.1,13.5,48,11.3,Paris
2020-04-23,0,16.6,15.3,54,5.1,Paris
2020-04-24,3,17.2,15.6,57,8.5,Paris
2020-04-25,51,15.1,12.3,51,11.3,Paris
2020-04-26,3,13.5,11.4,57,7.5,Paris
2020-04-27,53,16.2,14.9,59,7.0,Paris
2020-04-28,61,15.2,12.4,72,18.6,Paris
2020-04-29,55,12.8,9.7,77,18.7,Paris
2020-04-30,53,11.5,7.4,77,23.9,Paris
2020-05-01,63,11.5,8.1,77,18.8,Paris
2020-05-02,51,11.6,8.5,64,12.7,Paris
2020-05-03,51,12.7,11.2,78,8.6,Paris
2020-05-04,51,14.7,13.9,81,8.1,Paris
2020-05-05,55,12.5,10.3,77,13.2,Paris
2020-05-06,3,14.2,12.2,61,9.0,Paris
2020-05-07,3,14.3,12.4,58,7.3,Paris
2020-05-08,3,15.8,14.3,64,7.3,Paris
2020-05-09,61,17.7,18.0,78,6.9,Paris
2020-05-10,63,17.1,17.8,87,7.0,Paris
2020-05-11,53,10.1,4.2,62,30.0,Paris
2020-05-12,3,9.6,5.3,51,15.4,Paris
2020-05-13,3,10.6,6.2,55,18.9,Paris
2020-05-14,3,10.5,5.4,49,22.1,Paris
2020-05-15,2,11.5,7.6,52,17.0,Paris
2020-05-16,3,12.9,10.4,57,9.7,Paris
2020-05-17,3,13.5,11.9,62,6.8,Paris
2020-05-18,3,15.6,14.2,63,8.4,Paris
2020-05-19,3,16.4,15.0,61,9.4,Paris
2020-05-20,3,19.8,19.6,64,8.4,Paris
2020-05-21,3,22.2,22.3,58,6.9,Paris
2020-05-22,53,20.4,19.6,68,14.0,Paris
2020-05-23,61,15.6,13.0,63,15.0,Paris
2020-05-24,3,14.5,12.0,63,12.0,Paris
2020-05-25,3,16.7,15.1,64,9.7,Paris
2020-05-26,3,18.5,16.9,56,11.1,Paris
2020-05-27,3,19.9,18.2,51,12.4,Paris
2020-05-28,2,18.8,16.3,50,15.5,Paris
2020-05-29,0,19.1,15.7,37,15.5,Paris
2020-05-30,0,19.0,16.6,44,12.1,Paris
2020-05-31,3,18.6,15.6,42,14.2,Paris
2020-06-01,1,19.7,17.8,47,11.4,Paris
2020-06-02,3,21.7,21.3,52,6.7,Paris
2020-06-03,61,20.4,19.4,54,9.1,Paris
2020-06-04,55,14.5,12.8,79,13.3,Paris
2020-06-05,51,13.8,10.2,69,20.7,Paris
2020-06-06,51,14.5,11.0,57,18.3,Paris
2020-06-07,51,13.9,12.0,68,9.8,Paris
2020-06-08,61,14.9,13.2,72,11.6,Paris
2020-06-09,51,13.8,11.2,65,13.2,Paris
2020-06-10,3,14.7,13.1,65,7.1,Paris
2020-06-11,61,16.6,15.7,70,8.6,Paris
2020-06-12,61,16.7,15.4,79,15.0,Paris
2020-06-13,51,17.4,15.8,68,14.1,Paris
2020-06-14,51,17.4,16.2,71,11.9,Paris
2020-06-15,51,17.7,16.5,72,13.3,Paris
2020-06-16,51,17.7,17.2,74,10.1,Paris
2020-06-17,51,17.2,16.7,72,7.1,Paris
2020-06-18,55,16.4,15.5,77,11.6,Paris
2020-06-19,53,16.6,15.3,74,11.8,Paris
2020-06-20,51,18.8,18.9,68,4.7,Paris
2020-06-21,53,18.0,16.7,72,14.7,Paris
2020-06-22,2,17.5,17.0,66,7.2,Paris
2020-06-23,3,21.4,20.6,56,9.8,Paris
2020-06-24,3,25.2,24.3,47,13.0,Paris
2020-06-25,3,26.7,26.6,43,8.7,Paris
2020-06-26,63,25.0,25.1,59,13.4,Paris
2020-06-27,51,20.4,19.1,75,21.9,Paris
2020-06-28,3,18.7,16.3,60,18.0,Paris
2020-06-29,53,17.7,15.3,59,15.5,Paris
2020-06-30,3,19.0,16.9,63,18.6,Paris
2020-07-01,61,20.0,19.7,77,15.8,Paris
2020-07-02,51,17.9,16.4,69,14.6,Paris
2020-07-03,3,17.6,15.9,63,11.5,Paris
2020-07-04,3,19.3,17.3,67,20.0,Paris
2020-07-05,51,20.8,19.6,73,21.6,Paris
2020-07-06,3,16.5,13.3,57,17.6,Paris
2020-07-07,3,17.3,16.3,60,6.7,Paris
2020-07-08,3,20.3,19.3,62,13.1,Paris
2020-07-09,3,23.3,23.1,61,11.7,Paris
2020-07-10,51,19.5,17.6,61,16.4,Paris
2020-07-11,3,17.8,15.5,51,11.2,Paris
2020-07-12,3,19.1,16.9,49,12.5,Paris
2020-07-13,3,20.9,19.1,44,11.1,Paris
2020-07-14,51,18.6,17.6,62,9.8,Paris
2020-07-15,53,18.5,17.5,66,10.6,Paris
2020-07-16,3,18.5,17.6,69,12.0,Paris
2020-07-17,3,20.8,20.6,62,7.3,Paris
2020-07-18,3,22.0,22.1,60,8.7,Paris
2020-07-19,3,22.2,21.9,54,7.5,Paris
2020-07-20,3,20.7,19.1,57,15.6,Paris
2020-07-21,1,19.8,17.1,44,15.0,Paris
2020-07-22,3,19.8,17.3,44,12.8,Paris
2020-07-23,3,21.0,19.6,44,6.0,Paris
2020-07-24,53,21.0,19.9,56,11.9,Paris
2020-07-25,51,21.2,20.6,64,13.1,Paris
2020-07-26,53,20.9,19.5,62,15.2,Paris
2020-07-27,2,23.0,20.9,49,16.6,Paris
2020-07-28,51,20.9,19.1,57,17.0,Paris
2020-07-29,3,19.4,18.6,55,6.1,Paris
2020-07-30,0,23.3,22.1,45,8.5,Paris
2020-07-31,3,28.4,27.5,36,11.3,Paris
2020-08-01,51,24.2,24.3,59,12.2,Paris
2020-08-02,3,20.7,18.9,53,14.0,Paris
2020-08-03,51,18.5,16.4,56,12.7,Paris
2020-08-04,3,19.1,18.1,57,6.6,Paris
2020-08-05,1,22.5,20.7,39,9.3,Paris
2020-08-06,3,25.3,24.4,38,5.9,Paris
2020-08-07,0,27.9,27.3,38,8.7,Paris
2020-08-08,2,29.2,28.9,39,9.4,Paris
2020-08-09,3,30.4,30.3,38,10.7,Paris
2020-08-10,51,28.0,28.8,49,8.2,Paris
2020-08-11,51,28.6,30.0,46,4.1,Paris
2020-08-12,55,28.3,29.4,50,8.6,Paris
2020-08-13,61,23.8,25.1,73,12.6,Paris
2020-08-14,55,21.4,22.9,81,9.7,Paris
2020-08-15,51,21.7,23.3,76,5.8,Paris
2020-08-16,61,21.3,22.4,77,8.6,Paris
2020-08-17,61,19.4,19.1,75,12.8,Paris
2020-08-18,51,20.8,21.1,66,7.0,Paris
2020-08-19,53,21.1,21.8,78,12.5,Paris
2020-08-20,51,24.9,26.0,66,11.4,Paris
2020-08-21,61,24.2,23.4,59,17.5,Paris
2020-08-22,51,20.9,18.8,61,20.0,Paris
2020-08-23,51,18.9,17.2,63,15.0,Paris
2020-08-24,3,18.0,16.9,66,10.3,Paris
2020-08-25,53,20.5,18.6,64,19.7,Paris
2020-08-26,3,19.6,17.1,59,20.1,Paris
2020-08-27,53,18.7,17.8,68,11.5,Paris
2020-08-28,61,17.3,16.1,78,15.1,Paris
2020-08-29,51,15.0,13.3,80,15.0,Paris
2020-08-30,61,15.0,13.3,83,15.9,Paris
2020-08-31,3,15.7,14.2,69,10.0,Paris
2020-09-01,51,15.4,14.0,71,8.1,Paris
2020-09-02,3,15.6,14.3,65,6.7,Paris
2020-09-03,3,20.4,18.9,53,11.0,Paris
2020-09-04,2,21.6,21.7,63,8.2,Paris
2020-09-05,61,17.4,15.9,68,13.2,Paris
2020-09-06,51,15.2,13.6,69,9.5,Paris
2020-09-07,3,16.3,15.1,66,7.1,Paris
2020-09-08,3,18.7,18.8,70,6.0,Paris
2020-09-09,3,20.7,20.9,71,9.2,Paris
2020-09-10,51,20.8,21.3,73,9.1,Paris
2020-09-11,51,20.7,20.6,61,6.8,Paris
2020-09-12,1,17.5,16.5,69,9.3,Paris
2020-09-13,2,19.0,18.3,61,6.2,Paris
2020-09-14,0,22.9,22.2,50,7.6,Paris
2020-09-15,3,25.3,24.6,45,8.6,Paris
2020-09-16,51,23.9,24.1,61,11.1,Paris
2020-09-17,3,21.3,18.8,51,18.3,Paris
2020-09-18,3,21.3,19.6,52,14.4,Paris
2020-09-19,51,24.3,24.2,55,11.4,Paris
2020-09-20,3,21.6,22.4,69,6.7,Paris
2020-09-21,1,19.7,17.9,47,8.1,Paris
2020-09-22,0,18.0,16.6,56,6.3,Paris
2020-09-23,63,18.4,17.5,77,15.3,Paris
2020-09-24,61,13.8,11.1,80,19.8,Paris
2020-09-25,53,11.6,6.7,66,25.7,Paris
2020-09-26,51,11.8,6.9,61,24.4,Paris
2020-09-27,61,12.1,7.9,88,29.2,Paris
2020-09-28,61,13.6,11.2,84,17.8,Paris
2020-09-29,53,15.7,15.4,88,9.9,Paris
2020-09-30,51,15.9,15.2,83,11.0,Paris
2020-10-01,61,14.2,11.9,79,16.7,Paris
2020-10-02,61,12.9,11.1,88,14.7,Paris
2020-10-03,61,11.7,10.1,85,9.6,Paris
2020-10-04,53,11.5,7.6,79,23.7,Paris
2020-10-05,61,12.2,8.5,85,25.4,Paris
2020-10-06,53,13.4,9.6,78,24.9,Paris
2020-10-07,51,13.9,10.8,73,19.2,Paris
2020-10-08,51,16.0,13.6,78,21.4,Paris
2020-10-09,55,14.9,13.8,82,11.8,Paris
2020-10-10,3,11.6,8.5,70,14.6,Paris
2020-10-11,51,10.6,8.0,80,12.9,Paris
2020-10-12,51,10.1,7.8,78,9.4,Paris
2020-10-13,55,10.3,7.9,84,12.7,Paris
2020-10-14,61,9.3,6.4,83,13.5,Paris
2020-10-15,51,9.4,5.9,76,15.7,Paris
2020-10-16,3,9.2,6.4,78,11.0,Paris
2020-10-17,3,10.1,8.1,77,7.1,Paris
2020-10-18,3,9.5,8.0,82,4.9,Paris
2020-10-19,3,9.2,6.4,77,11.6,Paris
2020-10-20,55,13.0,10.4,83,18.8,Paris
2020-10-21,55,16.8,14.0,74,23.8,Paris
2020-10-22,55,15.6,15.0,87,12.0,Paris
2020-10-23,51,14.9,14.2,85,9.6,Paris
2020-10-24,53,13.9,10.8,85,24.5,Paris
2020-10-25,61,12.9,10.0,82,20.0,Paris
2020-10-26,51,10.0,6.5,81,19.0,Paris
2020-10-27,61,10.2,6.7,90,21.6,Paris
2020-10-28,53,12.3,8.8,84,23.0,Paris
2020-10-29,53,12.5,9.9,85,18.6,Paris
2020-10-30,3,14.4,12.5,83,16.2,Paris
2020-10-31,53,13.6,11.6,85,16.3,Paris
2020-11-01,55,16.2,14.2,88,23.5,Paris
2020-11-02,53,16.6,14.0,81,25.3,Paris
2020-11-03,3,9.1,5.9,76,13.4,Paris
2020-11-04,2,6.3,3.7,83,7.5,Paris
2020-11-05,1,6.6,3.2,82,12.6,Paris
2020-11-06,3,7.1,4.1,85,11.6,Paris
2020-11-07,3,11.5,9.9,87,9.5,Paris
2020-11-08,51,13.8,12.7,86,10.4,Paris
2020-11-09,3,12.2,11.5,93,6.9,Paris
2020-11-10,55,11.9,11.4,95,5.8,Paris
2020-11-11,51,10.6,9.1,93,9.0,Paris
2020-11-12,53,11.4,8.9,80,13.8,Paris
2020-11-13,53,12.0,9.8,87,15.2,Paris
2020-11-14,55,13.0,10.6,82,16.5,Paris
2020-11-15,61,13.7,9.5,77,28.4,Paris
2020-11-16,3,11.4,7.6,72,20.5,Paris
2020-11-17,3,11.5,9.4,83,12.4,Paris
2020-11-18,3,10.9,8.3,83,13.9,Paris
2020-11-19,53,10.1,6.4,80,19.9,Paris
2020-11-20,51,6.6,4.3,85,6.7,Paris
2020-11-21,3,6.4,3.2,81,11.4,Paris
2020-11-22,51,6.8,4.5,85,7.1,Paris
2020-11-23,3,9.0,7.5,90,5.9,Paris
2020-11-24,3,6.1,3.5,90,9.3,Paris
2020-11-25,3,8.0,5.4,86,10.5,Paris
2020-11-26,0,5.4,3.2,93,5.9,Paris
2020-11-27,3,6.4,4.5,95,5.9,Paris
2020-11-28,3,5.3,2.7,92,8.1,Paris
2020-11-29,3,3.0,-0.2,90,9.1,Paris
2020-11-30,3,1.8,-1.3,89,6.4,Paris
2020-12-01,53,7.2,3.1,84,19.7,Paris
2020-12-02,51,6.9,3.9,85,11.9,Paris
2020-12-03,55,6.5,2.6,93,19.1,Paris
2020-12-04,53,5.7,0.8,81,21.8,Paris
2020-12-05,53,3.9,-0.5,88,18.0,Paris
2020-12-06,51,3.9,0.9,90,9.1,Paris
2020-12-07,3,2.8,-0.0,95,7.4,Paris
2020-12-08,3,1.5,-1.8,93,8.6,Paris
2020-12-09,3,2.1,-1.3,94,9.8,Paris
2020-12-10,3,4.6,0.8,87,14.3,Paris
2020-12-11,63,8.4,5.4,93,16.1,Paris
2020-12-12,53,8.0,5.0,92,15.2,Paris
2020-12-13,51,5.5,1.8,91,16.0,Paris
2020-12-14,53,10.0,7.0,91,18.5,Paris
2020-12-15,63,9.7,7.6,93,11.9,Paris
2020-12-16,51,8.2,5.4,93,14.6,Paris
2020-12-17,61,9.3,6.6,91,14.9,Paris
2020-12-18,3,7.8,4.8,93,14.5,Paris
2020-12-19,53,9.3,6.1,91,18.6,Paris
2020-12-20,3,8.7,5.9,90,14.7,Paris
2020-12-21,61,10.0,6.5,92,22.0,Paris
2020-12-22,61,14.0,11.3,90,23.9,Paris
2020-12-23,63,12.3,9.5,87,20.4,Paris
2020-12-24,71,6.8,2.2,85,22.1,Paris
2020-12-25,51,3.6,-0.6,89,16.0,Paris
2020-12-26,3,2.7,-1.4,87,14.5,Paris
2020-12-27,63,6.3,0.3,87,31.3,Paris
2020-12-28,71,3.7,-0.8,91,18.4,Paris
2020-12-29,53,3.6,-0.2,93,14.9,Paris
2020-12-30,51,3.9,0.2,90,13.2,Paris
2020-12-31,53,4.0,0.2,91,14.4,Paris
2021-01-01,3,0.5,-2.6,91,5.5,Paris
2021-01-02,3,0.6,-2.3,93,5.5,Paris
2021-01-03,51,2.1,-0.9,94,6.8,Paris
2021-01-04,51,2.1,-1.8,91,12.6,Paris
2021-01-05,51,2.0,-1.8,91,12.2,Paris
2021-01-06,51,2.5,-0.7,93,8.9,Paris
2021-01-07,51,1.8,-1.2,95,7.0,Paris
2021-01-08,3,0.8,-2.2,91,6.0,Paris
2021-01-09,3,0.6,-3.4,89,11.7,Paris
2021-01-10,3,-0.0,-3.7,92,9.3,Paris
2021-01-11,3,1.7,-1.8,92,9.9,Paris
2021-01-12,61,6.8,2.6,90,21.2,Paris
2021-01-13,51,7.5,4.6,95,13.7,Paris
2021-01-14,61,8.9,4.8,89,23.8,Paris
2021-01-15,53,1.9,-2.9,78,17.0,Paris
2021-01-16,75,0.8,-3.5,81,12.7,Paris
2021-01-17,53,4.7,1.1,91,13.8,Paris
2021-01-18,3,4.4,0.8,85,12.5,Paris
2021-01-19,55,5.7,0.8,84,22.7,Paris
2021-01-20,51,9.4,4.0,62,25.2,Paris
2021-01-21,61,9.1,3.6,80,30.7,Paris
2021-01-22,53,5.5,2.5,88,10.3,Paris
2021-01-23,75,3.2,-0.9,93,15.7,Paris
2021-01-24,73,1.2,-3.2,89,15.4,Paris
2021-01-25,51,2.4,-2.4,83,18.2,Paris
2021-01-26,71,1.7,-2.7,78,13.9,Paris
2021-01-27,71,5.6,2.2,89,14.1,Paris
2021-01-28,61,11.5,8.3,89,21.5,Paris
2021-01-29,61,10.4,5.6,80,27.7,Paris
2021-01-30,61,9.6,6.8,88,15.1,Paris
2021-01-31,61,8.7,7.1,94,6.9,Paris
2021-02-01,53,8.7,6.0,88,13.2,Paris
2021-02-02,53,11.1,7.8,86,20.3,Paris
2021-02-03,55,10.9,6.8,82,24.8,Paris
2021-02-04,53,8.2,6.0,90,9.6,Paris
2021-02-05,51,8.3,6.3,91,8.0,Paris
2021-02-06,63,7.5,5.3,95,9.5,Paris
2021-02-07,71,3.9,0.5,88,11.7,Paris
2021-02-08,71,-0.3,-4.2,75,8.5,Paris
2021-02-09,71,-1.8,-6.5,73,12.6,Paris
2021-02-10,73,-3.1,-9.0,61,18.5,Paris
2021-02-11,3,-3.0,-8.5,61,15.8,Paris
2021-02-12,3,-2.1,-8.2,50,19.1,Paris
2021-02-13,3,-3.3,-9.0,44,15.0,Paris
2021-02-14,3,-1.4,-7.0,50,15.6,Paris
2021-02-15,61,4.4,-0.1,80,18.0,Paris
2021-02-16,53,7.9,4.0,83,18.8,Paris
2021-02-17,3,9.3,5.8,86,18.7,Paris
2021-02-18,61,8.8,5.2,81,17.5,Paris
2021-02-19,3,8.5,5.8,87,13.1,Paris
2021-02-20,3,12.4,8.8,69,19.2,Paris
2021-02-21,3,11.7,8.5,67,14.2,Paris
2021-02-22,51,11.9,9.4,68,11.1,Paris
2021-02-23,3,13.2,10.6,78,16.7,Paris
2021-02-24,2,13.0,10.9,80,13.0,Paris
2021-02-25,51,12.2,10.3,79,10.2,Paris
2021-02-26,61,9.1,6.1,79,12.7,Paris
2021-02-27,0,5.3,1.4,78,14.5,Paris
2021-02-28,0,5.7,1.7,77,14.6,Paris
2021-03-01,0,6.2,3.1,77,8.8,Paris
2021-03-02,3,7.6,5.2,81,7.6,Paris
2021-03-03,53,10.2,8.2,78,7.6,Paris
2021-03-04,51,9.1,6.7,87,11.3,Paris
2021-03-05,3,4.7,0.1,67,16.4,Paris
2021-03-06,3,3.7,-1.2,57,15.2,Paris
2021-03-07,0,2.5,-1.4,67,8.8,Paris
2021-03-08,3,2.4,-1.5,71,10.1,Paris
2021-03-09,51,5.0,1.8,73,8.2,Paris
2021-03-10,53,5.5,1.2,77,16.7,Paris
2021-03-11,53,10.4,5.0,78,31.1,Paris
2021-03-12,61,7.7,2.6,76,24.7,Paris
2021-03-13,63,8.0,2.2,77,30.5,Paris
2021-03-14,55,6.6,1.7,76,21.9,Paris
2021-03-15,55,8.5,4.3,80,21.2,Paris
2021-03-16,61,7.2,4.6,92,11.0,Paris
2021-03-17,53,7.4,2.4,79,23.7,Paris
2021-03-18,51,5.5,2.1,87,12.8,Paris
2021-03-19,53,5.5,0.3,71,21.7,Paris
2021-03-20,3,3.9,-0.1,77,12.4,Paris
2021-03-21,51,6.3,2.8,79,12.8,Paris
2021-03-22,3,5.5,2.0,72,10.3,Paris
2021-03-23,3,6.8,4.4,75,5.0,Paris
2021-03-24,3,8.7,6.0,73,8.8,Paris
2021-03-25,51,8.7,6.1,79,9.3,Paris
2021-03-26,61,9.1,5.2,72,17.2,Paris
2021-03-27,51,7.7,3.4,73,18.3,Paris
2021-03-28,3,9.8,6.6,68,12.7,Paris
2021-03-29,3,12.1,9.8,63,8.2,Paris
2021-03-30,2,13.5,11.8,69,8.1,Paris
2021-03-31,1,15.3,13.9,68,7.8,Paris
2021-04-01,2,16.0,14.6,66,9.1,Paris
2021-04-02,0,9.6,5.4,66,18.9,Paris
2021-04-03,3,7.0,2.1,64,20.0,Paris
2021-04-04,1,6.8,3.5,72,11.2,Paris
2021-04-05,51,5.2,1.2,78,14.6,Paris
2021-04-06,71,2.5,-2.3,59,13.8,Paris
2021-04-07,3,3.7,-0.8,61,13.1,Paris
2021-04-08,3,6.6,3.8,66,5.4,Paris
2021-04-09,61,9.2,6.5,67,8.6,Paris
2021-04-10,61,10.4,8.2,88,12.6,Paris
2021-04-11,51,6.3,2.2,78,16.5,Paris
2021-04-12,51,5.2,1.5,70,11.6,Paris
2021-04-13,3,5.6,1.9,66,11.3,Paris
2021-04-14,3,5.8,1.8,58,11.0,Paris
2021-04-15,51,5.8,1.5,64,14.6,Paris
2021-04-16,3,5.9,1.6,64,14.5,Paris
2021-04-17,3,8.8,4.8,62,15.4,Paris
2021-04-18,3,7.8,4.8,70,9.0,Paris
2021-04-19,3,9.4,7.2,71,6.6,Paris
2021-04-20,51,11.5,9.5,67,6.3,Paris
2021-04-21,51,11.5,9.1,70,9.5,Paris
2021-04-22,3,11.0,7.4,61,15.7,Paris
2021-04-23,0,11.5,7.9,52,13.4,Paris
2021-04-24,3,12.3,8.7,51,14.3,Paris
2021-04-25,3,11.4,6.8,50,20.2,Paris
2021-04-26,3,11.5,6.9,48,19.2,Paris
2021-04-27,2,11.7,8.6,45,8.7,Paris
2021-04-28,53,12.0,9.2,56,8.6,Paris
2021-04-29,51,10.0,6.8,65,11.5,Paris
2021-04-30,51,9.5,6.6,59,7.2,Paris
2021-05-01,51,8.7,6.3,73,6.7,Paris
2021-05-02,51,8.7,6.3,74,8.1,Paris
2021-05-03,3,10.6,6.7,60,14.4,Paris
2021-05-04,53,11.2,6.2,66,26.2,Paris
2021-05-05,53,9.1,4.9,61,17.4,Paris
2021-05-06,61,8.6,5.8,78,10.6,Paris
2021-05-07,51,10.0,7.2,64,9.2,Paris
2021-05-08,51,14.2,11.1,64,16.7,Paris
2021-05-09,51,19.0,16.7,63,19.5,Paris
2021-05-10,61,15.2,12.6,70,17.8,Paris
2021-05-11,51,12.5,10.2,72,10.3,Paris
2021-05-12,53,11.8,9.3,74,12.5,Paris
2021-05-13,53,11.6,9.1,76,13.0,Paris
2021-05-14,51,10.7,8.2,82,13.3,Paris
2021-05-15,53,11.7,8.5,79,18.0,Paris
2021-05-16,61,12.5,9.4,79,19.1,Paris
2021-05-17,61,12.3,8.8,78,21.2,Paris
2021-05-18,51,12.2,9.5,73,13.9,Paris
2021-05-19,61,11.4,8.4,75,15.9,Paris
2021-05-20,3,12.2,8.8,68,16.4,Paris
2021-05-21,51,13.8,8.9,59,26.4,Paris
2021-05-22,53,12.4,7.8,64,24.9,Paris
2021-05-23,51,12.6,8.8,65,18.6,Paris
2021-05-24,61,12.5,8.0,66,24.9,Paris
2021-05-25,53,11.4,7.0,68,23.0,Paris
2021-05-26,61,11.9,8.8,79,18.0,Paris
2021-05-27,3,13.2,12.0,71,5.4,Paris
