time,weather_code (wmo code),temperature_2m_mean (°C),apparent_temperature_mean (°C),relative_humidity_2m_mean (%),wind_speed_10m_mean (km/h),city
2020-01-01,53,5.6,1.1,76,17.7,Istanbul
2020-01-02,53,5.6,0.4,86,25.2,Istanbul
2020-01-03,51,5.9,2.1,76,13.8,Istanbul
2020-01-04,3,5.9,2.8,74,8.0,Istanbul
2020-01-05,53,6.6,3.1,80,13.1,Istanbul
2020-01-06,63,6.9,-0.2,87,39.8,Istanbul
2020-01-07,61,6.1,-1.9,85,44.9,Istanbul
2020-01-08,53,5.0,-1.4,77,30.6,Istanbul
2020-01-09,3,4.9,0.4,74,17.0,Istanbul
2020-01-10,3,5.0,2.3,75,4.7,Istanbul
2020-01-11,3,7.0,4.3,76,7.6,Istanbul
2020-01-12,51,7.6,4.6,86,13.2,Istanbul
2020-01-13,51,7.2,4.0,84,13.0,Istanbul
2020-01-14,3,6.2,3.8,84,6.1,Istanbul
2020-01-15,3,7.0,3.8,84,13.0,Istanbul
2020-01-16,51,8.2,3.8,80,21.4,Istanbul
2020-01-17,3,7.2,1.9,77,25.7,Istanbul
2020-01-18,51,7.1,2.3,76,21.5,Istanbul
2020-01-19,51,5.9,1.7,77,16.5,Istanbul
2020-01-20,53,5.3,-0.2,78,25.3,Istanbul
2020-01-21,51,3.8,-0.6,74,15.1,Istanbul
2020-01-22,3,4.2,0.8,78,9.5,Istanbul
2020-01-23,3,5.9,0.7,66,21.5,Istanbul
2020-01-24,3,4.9,1.3,61,8.4,Istanbul
2020-01-25,1,7.3,3.2,72,16.8,Istanbul
2020-01-26,3,9.7,6.3,74,15.3,Istanbul
2020-01-27,53,9.9,7.5,76,9.8,Istanbul
2020-01-28,61,9.1,6.6,88,12.6,Istanbul
2020-01-29,63,10.5,6.4,82,23.5,Istanbul
2020-01-30,63,6.8,3.7,81,11.5,Istanbul
2020-01-31,3,6.1,1.7,71,16.3,Istanbul
2020-02-01,51,10.0,6.3,77,18.6,Istanbul
2020-02-02,2,11.0,7.8,77,16.4,Istanbul
2020-02-03,51,12.2,8.2,79,25.4,Istanbul
2020-02-04,51,12.2,9.7,83,16.4,Istanbul
2020-02-05,63,12.8,8.7,77,26.2,Istanbul
2020-02-06,53,5.5,0.1,82,25.7,Istanbul
2020-02-07,71,4.1,-1.0,69,19.1,Istanbul
2020-02-08,73,0.7,-5.8,63,25.2,Istanbul
2020-02-09,3,1.4,-3.2,57,11.0,Istanbul
2020-02-10,3,5.5,0.6,61,17.7,Istanbul
2020-02-11,51,10.0,4.5,68,28.6,Istanbul
2020-02-12,61,8.1,5.2,79,11.1,Istanbul
2020-02-13,3,7.6,4.4,65,8.4,Istanbul
2020-02-14,3,6.6,3.1,67,10.4,Istanbul
2020-02-15,53,8.3,5.1,85,14.8,Istanbul
2020-02-16,3,7.6,2.8,78,23.2,Istanbul
2020-02-17,3,6.4,2.8,79,14.1,Istanbul
2020-02-18,1,6.1,3.7,83,6.5,Istanbul
2020-02-19,3,8.0,5.9,87,7.3,Istanbul
2020-02-20,53,7.5,4.8,92,12.2,Istanbul
2020-02-21,53,6.9,2.2,84,22.9,Istanbul
2020-02-22,3,6.5,1.7,69,19.3,Istanbul
2020-02-23,2,6.1,2.6,68,10.1,Istanbul
2020-02-24,51,8.7,3.9,70,22.6,Istanbul
2020-02-25,3,7.6,4.4,69,10.3,Istanbul
2020-02-26,3,12.5,7.5,60,25.7,Istanbul
2020-02-27,63,14.3,8.2,68,38.6,Istanbul
2020-02-28,53,9.2,6.9,79,8.6,Istanbul
2020-02-29,55,7.8,3.8,85,20.3,Istanbul
2020-03-01,3,6.7,4.3,82,6.8,Istanbul
2020-03-02,3,9.3,6.0,77,15.0,Istanbul
2020-03-03,3,14.0,10.4,63,19.7,Istanbul
2020-03-04,3,13.3,11.7,70,7.2,Istanbul
2020-03-05,61,12.5,11.2,79,6.6,Istanbul
2020-03-06,63,10.3,8.7,87,8.1,Istanbul
2020-03-07,3,13.1,10.0,67,16.5,Istanbul
2020-03-08,3,14.6,13.0,65,7.3,Istanbul
2020-03-09,3,13.8,11.0,67,14.7,Istanbul
2020-03-10,55,10.0,7.6,92,14.2,Istanbul
2020-03-11,51,11.6,10.4,85,7.3,Istanbul
2020-03-12,0,11.5,9.5,79,10.6,Istanbul
2020-03-13,1,10.6,7.9,82,15.3,Istanbul
2020-03-14,3,9.4,7.1,88,11.6,Istanbul
2020-03-15,55,8.3,2.9,82,28.9,Istanbul
2020-03-16,51,6.4,-0.6,56,31.7,Istanbul
2020-03-17,3,5.9,1.4,57,15.0,Istanbul
2020-03-18,51,5.2,0.5,67,17.1,Istanbul
2020-03-19,51,7.1,1.8,67,22.6,Istanbul
2020-03-20,2,7.3,4.5,72,7.8,Istanbul
2020-03-21,3,8.0,5.6,70,6.7,Istanbul
2020-03-22,3,9.9,6.9,79,15.1,Istanbul
2020-03-23,51,9.1,5.2,85,20.8,Istanbul
2020-03-24,51,8.3,3.3,83,26.9,Istanbul
2020-03-25,3,7.9,2.8,80,26.0,Istanbul
2020-03-26,3,8.9,3.6,80,29.1,Istanbul
2020-03-27,3,9.2,5.5,82,18.7,Istanbul
2020-03-28,53,8.6,6.2,87,10.3,Istanbul
2020-03-29,61,9.4,6.3,89,16.6,Istanbul
2020-03-30,3,10.7,8.1,81,14.9,Istanbul
2020-03-31,51,8.9,4.7,81,21.9,Istanbul
2020-04-01,3,7.9,3.0,80,24.7,Istanbul
2020-04-02,63,8.3,3.3,85,26.9,Istanbul
2020-04-03,61,7.3,4.5,82,10.0,Istanbul
2020-04-04,55,8.2,5.0,88,16.1,Istanbul
2020-04-05,61,9.5,3.4,89,38.3,Istanbul
2020-04-06,51,9.4,1.9,69,41.5,Istanbul
2020-04-07,1,9.4,1.9,59,40.3,Istanbul
2020-04-08,3,9.2,3.2,65,31.0,Istanbul
2020-04-09,2,8.9,5.2,74,17.5,Istanbul
2020-04-10,1,9.4,7.8,80,6.6,Istanbul
2020-04-11,3,11.1,8.3,70,13.3,Istanbul
2020-04-12,1,10.3,6.5,69,18.9,Istanbul
2020-04-13,3,9.8,7.7,75,8.8,Istanbul
2020-04-14,3,14.0,11.6,69,15.2,Istanbul
2020-04-15,55,9.8,5.1,80,26.5,Istanbul
2020-04-16,3,9.3,5.6,65,16.1,Istanbul
2020-04-17,3,10.6,8.5,66,8.0,Istanbul
2020-04-18,3,12.9,11.3,74,10.3,Istanbul
2020-04-19,3,14.9,13.8,70,8.3,Istanbul
2020-04-20,3,12.8,9.7,78,20.6,Istanbul
2020-04-21,53,10.4,6.1,73,22.8,Istanbul
2020-04-22,3,10.3,4.9,63,26.5,Istanbul
2020-04-23,3,9.8,5.2,64,21.5,Istanbul
2020-04-24,2,10.3,6.1,72,23.1,Istanbul
2020-04-25,3,9.4,7.5,78,8.3,Istanbul
2020-04-26,3,13.5,11.2,68,12.7,Istanbul
2020-04-27,2,14.0,12.2,71,12.2,Istanbul
2020-04-28,1,14.9,12.6,59,12.3,Istanbul
2020-04-29,3,15.7,14.2,60,8.6,Istanbul
2020-04-30,3,16.4,15.5,70,9.7,Istanbul
2020-05-01,3,16.3,16.1,82,9.9,Istanbul
2020-05-02,51,16.9,16.5,76,10.0,Istanbul
2020-05-03,63,16.1,16.1,83,7.0,Istanbul
2020-05-04,61,13.6,13.1,93,9.0,Istanbul
2020-05-05,53,14.4,13.5,87,11.2,Istanbul
2020-05-06,51,15.8,14.6,79,14.3,Istanbul
2020-05-07,61,12.4,10.4,74,11.4,Istanbul
2020-05-08,61,14.3,13.0,75,9.5,Istanbul
2020-05-09,3,14.7,13.6,64,6.7,Istanbul
2020-05-10,3,16.2,15.4,62,6.5,Istanbul
2020-05-11,3,18.2,17.7,65,8.2,Istanbul
2020-05-12,3,21.2,18.8,52,20.2,Istanbul
2020-05-13,1,17.2,15.5,75,19.6,Istanbul
2020-05-14,3,16.6,17.0,86,9.3,Istanbul
2020-05-15,3,20.9,21.3,73,12.6,Istanbul
2020-05-16,3,22.4,21.7,63,16.9,Istanbul
2020-05-17,3,21.4,21.7,72,13.9,Istanbul
2020-05-18,3,19.5,18.1,72,20.2,Istanbul
2020-05-19,3,20.7,18.4,58,21.7,Istanbul
2020-05-20,3,20.4,20.6,69,12.0,Istanbul
2020-05-21,51,17.6,15.6,79,23.6,Istanbul
2020-05-22,63,14.1,10.8,73,22.0,Istanbul
2020-05-23,61,13.0,10.7,72,12.7,Istanbul
2020-05-24,3,13.5,12.7,72,5.5,Istanbul
2020-05-25,51,15.0,13.7,78,11.7,Istanbul
2020-05-26,51,15.6,13.6,71,15.5,Istanbul
2020-05-27,55,14.1,11.1,78,21.2,Istanbul
2020-05-28,61,14.4,13.9,85,8.4,Istanbul
2020-05-29,51,15.5,15.0,82,10.0,Istanbul
2020-05-30,51,16.8,16.3,77,11.8,Istanbul
2020-05-31,2,18.0,17.5,70,10.5,Istanbul
2020-06-01,61,16.3,16.1,83,9.7,Istanbul
2020-06-02,63,16.7,16.9,75,4.9,Istanbul
2020-06-03,63,15.9,15.9,79,6.4,Istanbul
2020-06-04,51,18.1,17.6,72,11.9,Istanbul
2020-06-05,3,20.6,20.2,62,12.1,Istanbul
2020-06-06,3,22.8,23.4,63,9.6,Istanbul
2020-06-07,1,21.2,21.7,71,11.5,Istanbul
2020-06-08,3,21.0,22.1,73,9.2,Istanbul
2020-06-09,3,23.2,24.4,63,7.4,Istanbul
2020-06-10,2,23.2,22.8,58,14.2,Istanbul
2020-06-11,3,21.5,23.1,79,9.7,Istanbul
2020-06-12,53,21.4,21.8,74,15.0,Istanbul
2020-06-13,51,21.0,21.7,77,11.4,Istanbul
2020-06-14,63,20.9,21.8,82,13.5,Istanbul
2020-06-15,61,21.9,23.3,82,12.4,Istanbul
2020-06-16,3,22.6,25.0,79,7.4,Istanbul
2020-06-17,1,23.0,25.3,77,8.2,Istanbul
2020-06-18,63,20.9,23.5,88,6.1,Istanbul
2020-06-19,63,20.8,22.9,88,8.9,Istanbul
2020-06-20,53,23.1,24.9,77,11.0,Istanbul
2020-06-21,3,23.4,24.9,73,11.5,Istanbul
2020-06-22,51,22.2,24.0,79,9.7,Istanbul
2020-06-23,53,22.3,24.6,82,7.9,Istanbul
2020-06-24,63,22.1,23.7,81,11.1,Istanbul
2020-06-25,51,22.8,24.7,82,13.2,Istanbul
2020-06-26,51,23.0,23.6,80,20.2,Istanbul
2020-06-27,0,23.3,23.7,74,20.4,Istanbul
2020-06-28,0,23.6,24.2,71,18.3,Istanbul
2020-06-29,3,23.8,25.0,71,13.1,Istanbul
2020-06-30,3,24.4,26.0,64,6.6,Istanbul
2020-07-01,1,26.0,27.8,65,13.1,Istanbul
2020-07-02,2,25.7,27.5,76,19.9,Istanbul
2020-07-03,3,25.7,27.6,76,18.2,Istanbul
2020-07-04,3,25.8,28.2,77,14.8,Istanbul
2020-07-05,1,26.1,28.1,75,18.5,Istanbul
2020-07-06,3,26.9,28.6,72,21.0,Istanbul
2020-07-07,3,26.7,29.3,76,15.9,Istanbul
2020-07-08,53,23.6,22.4,69,28.0,Istanbul
2020-07-09,3,24.0,22.1,51,22.0,Istanbul
2020-07-10,51,23.6,22.0,60,24.6,Istanbul
2020-07-11,3,24.8,24.2,64,24.4,Istanbul
2020-07-12,1,24.8,25.5,69,18.3,Istanbul
2020-07-13,51,21.7,21.2,79,23.0,Istanbul
2020-07-14,3,22.5,19.7,52,24.7,Istanbul
2020-07-15,3,21.1,19.4,60,18.1,Istanbul
2020-07-16,2,22.2,21.4,60,15.4,Istanbul
2020-07-17,3,22.5,22.2,67,16.7,Istanbul
2020-07-18,1,24.0,24.0,69,21.2,Istanbul
2020-07-19,3,24.6,25.5,72,18.6,Istanbul
2020-07-20,3,24.6,26.5,74,11.6,Istanbul
2020-07-21,51,24.0,25.0,70,14.3,Istanbul
2020-07-22,1,24.6,24.9,68,20.3,Istanbul
2020-07-23,0,25.5,25.6,68,24.2,Istanbul
2020-07-24,0,25.2,24.3,64,26.1,Istanbul
2020-07-25,1,24.8,24.3,64,22.6,Istanbul
2020-07-26,2,25.2,26.7,68,13.5,Istanbul
2020-07-27,2,25.2,27.0,71,11.6,Istanbul
2020-07-28,51,25.6,27.6,72,13.0,Istanbul
2020-07-29,0,26.6,27.8,64,13.4,Istanbul
2020-07-30,0,26.2,27.8,71,17.5,Istanbul
2020-07-31,1,25.9,27.9,73,15.6,Istanbul
2020-08-01,2,25.7,27.2,71,15.7,Istanbul
2020-08-02,2,25.1,24.6,62,21.8,Istanbul
2020-08-03,1,24.5,23.8,61,20.5,Istanbul
2020-08-04,1,25.2,25.2,63,19.8,Istanbul
2020-08-05,2,25.0,24.8,62,19.8,Istanbul
2020-08-06,1,25.6,26.4,69,19.9,Istanbul
2020-08-07,0,26.5,27.6,68,20.0,Istanbul
2020-08-08,2,26.7,27.5,69,23.5,Istanbul
2020-08-09,3,26.7,26.6,68,29.1,Istanbul
2020-08-10,51,26.1,26.0,64,22.3,Istanbul
2020-08-11,0,26.0,26.7,63,16.4,Istanbul
2020-08-12,0,26.2,27.0,63,16.1,Istanbul
2020-08-13,1,25.6,26.6,70,17.7,Istanbul
2020-08-14,1,24.6,24.2,61,18.6,Istanbul
2020-08-15,0,24.6,23.7,57,19.4,Istanbul
2020-08-16,1,24.1,22.5,55,21.8,Istanbul
2020-08-17,3,24.3,22.3,50,21.0,Istanbul
2020-08-18,3,24.0,23.4,60,17.4,Istanbul
2020-08-19,0,24.3,25.1,65,12.7,Istanbul
2020-08-20,51,22.7,24.0,73,10.0,Istanbul
2020-08-21,61,23.4,24.8,76,12.9,Istanbul
2020-08-22,3,24.3,26.8,78,9.3,Istanbul
2020-08-23,1,24.6,25.9,73,15.7,Istanbul
2020-08-24,2,24.8,25.7,71,18.1,Istanbul
2020-08-25,0,24.9,25.6,65,15.2,Istanbul
2020-08-26,3,24.4,25.6,70,13.1,Istanbul
2020-08-27,51,23.9,25.7,74,10.3,Istanbul
2020-08-28,0,24.9,25.4,63,12.5,Istanbul
2020-08-29,0,25.6,25.8,65,20.6,Istanbul
2020-08-30,3,25.6,27.5,74,16.1,Istanbul
2020-08-31,1,24.6,26.4,74,12.5,Istanbul
2020-09-01,0,25.0,26.5,72,14.2,Istanbul
2020-09-02,2,24.7,26.4,75,14.1,Istanbul
2020-09-03,3,25.0,26.9,75,14.6,Istanbul
2020-09-04,51,23.2,23.8,76,18.2,Istanbul
2020-09-05,51,22.4,21.6,65,18.6,Istanbul
2020-09-06,2,23.4,24.2,65,8.6,Istanbul
2020-09-07,0,23.8,24.9,73,14.2,Istanbul
2020-09-08,2,24.1,25.0,75,17.6,Istanbul
2020-09-09,2,24.4,24.0,70,23.8,Istanbul
2020-09-10,3,23.8,23.4,67,20.8,Istanbul
2020-09-11,3,23.7,23.1,69,23.3,Istanbul
2020-09-12,3,24.7,24.1,66,24.2,Istanbul
2020-09-13,53,24.5,24.8,74,21.5,Istanbul
2020-09-14,2,24.6,24.5,70,22.8,Istanbul
2020-09-15,0,24.8,23.7,63,25.3,Istanbul
2020-09-16,3,24.2,23.2,65,25.0,Istanbul
2020-09-17,2,24.1,25.0,67,12.5,Istanbul
2020-09-18,3,23.1,23.6,74,16.2,Istanbul
2020-09-19,3,21.7,18.8,58,26.8,Istanbul
2020-09-20,51,20.6,18.3,65,24.0,Istanbul
2020-09-21,3,22.1,20.2,62,22.7,Istanbul
2020-09-22,3,21.9,20.6,60,17.5,Istanbul
2020-09-23,3,21.3,22.4,72,6.6,Istanbul
2020-09-24,3,22.0,23.1,70,6.5,Istanbul
2020-09-25,51,23.1,24.3,67,7.9,Istanbul
2020-09-26,3,24.9,24.9,58,12.1,Istanbul
2020-09-27,51,24.4,23.2,52,16.9,Istanbul
2020-09-28,3,23.0,23.4,61,7.9,Istanbul
2020-09-29,63,22.1,22.9,78,13.9,Istanbul
2020-09-30,63,18.8,18.7,71,8.6,Istanbul
2020-10-01,1,19.3,18.2,58,9.5,Istanbul
2020-10-02,3,19.9,19.4,64,9.7,Istanbul
2020-10-03,3,20.5,20.2,62,7.8,Istanbul
2020-10-04,3,21.3,21.5,64,7.4,Istanbul
2020-10-05,3,23.9,24.6,61,7.6,Istanbul
2020-10-06,3,23.7,25.2,68,7.6,Istanbul
2020-10-07,3,24.5,26.5,70,8.0,Istanbul
2020-10-08,65,21.2,21.9,77,11.8,Istanbul
2020-10-09,61,17.5,17.5,83,9.7,Istanbul
2020-10-10,51,17.6,17.9,82,7.8,Istanbul
2020-10-11,1,19.2,19.9,77,6.3,Istanbul
2020-10-12,3,19.1,20.0,80,6.0,Istanbul
2020-10-13,51,21.1,21.1,74,14.6,Istanbul
2020-10-14,51,20.8,20.5,72,15.1,Istanbul
2020-10-15,2,19.6,20.3,77,7.5,Istanbul
2020-10-16,3,19.7,19.7,75,11.8,Istanbul
2020-10-17,53,21.3,21.1,68,13.0,Istanbul
2020-10-18,63,18.1,17.6,84,15.1,Istanbul
2020-10-19,3,16.6,13.6,63,20.3,Istanbul
2020-10-20,51,17.0,14.3,68,21.0,Istanbul
2020-10-21,51,18.3,15.7,75,26.3,Istanbul
2020-10-22,3,18.6,18.3,80,13.4,Istanbul
2020-10-23,0,18.1,19.0,86,7.6,Istanbul
2020-10-24,3,18.0,19.3,91,6.5,Istanbul
2020-10-25,3,18.5,20.2,88,3.9,Istanbul
2020-10-26,51,17.9,18.2,84,8.8,Istanbul
2020-10-27,3,17.6,17.6,86,11.9,Istanbul
2020-10-28,51,18.3,19.3,89,8.4,Istanbul
2020-10-29,63,16.6,16.9,88,8.4,Istanbul
2020-10-30,63,15.6,15.5,87,8.1,Istanbul
2020-10-31,51,13.5,11.0,72,14.7,Istanbul
2020-11-01,61,13.0,10.0,68,14.9,Istanbul
2020-11-02,0,13.5,12.2,69,4.5,Istanbul
2020-11-03,53,13.8,13.3,81,4.5,Istanbul
2020-11-04,53,13.6,11.5,83,16.0,Istanbul
2020-11-05,53,14.9,12.3,84,22.9,Istanbul
2020-11-06,51,15.0,11.5,77,25.8,Istanbul
2020-11-07,51,13.5,10.6,77,19.3,Istanbul
2020-11-08,51,14.7,12.2,80,20.0,Istanbul
2020-11-09,3,15.5,13.4,80,18.5,Istanbul
2020-11-10,3,15.5,12.6,80,23.9,Istanbul
2020-11-11,51,14.5,11.1,77,24.2,Istanbul
2020-11-12,51,14.5,11.5,70,18.4,Istanbul
2020-11-13,51,13.6,11.4,80,15.5,Istanbul
2020-11-14,53,13.1,10.8,79,15.3,Istanbul
2020-11-15,2,11.9,9.9,84,12.0,Istanbul
2020-11-16,1,11.7,10.3,83,7.0,Istanbul
2020-11-17,3,12.0,10.4,83,9.2,Istanbul
2020-11-18,53,11.9,9.5,87,16.7,Istanbul
2020-11-19,51,12.0,6.7,70,30.2,Istanbul
2020-11-20,3,11.8,7.4,68,23.6,Istanbul
2020-11-21,51,11.3,6.9,70,23.3,Istanbul
2020-11-22,3,10.4,6.5,75,20.1,Istanbul
2020-11-23,2,9.5,6.8,74,9.6,Istanbul
2020-11-24,51,9.2,6.2,78,13.2,Istanbul
2020-11-25,51,11.5,6.6,61,23.7,Istanbul
2020-11-26,2,11.0,7.4,69,16.4,Istanbul
2020-11-27,0,10.1,7.8,75,8.7,Istanbul
2020-11-28,0,10.3,7.7,76,10.9,Istanbul
2020-11-29,3,11.0,8.5,69,9.0,Istanbul
2020-11-30,3,10.6,6.7,66,17.4,Istanbul
2020-12-01,53,7.4,2.6,81,23.7,Istanbul
2020-12-02,3,6.6,2.6,77,15.6,Istanbul
2020-12-03,3,10.0,7.6,80,11.0,Istanbul
2020-12-04,2,10.1,8.0,85,9.7,Istanbul
2020-12-05,3,11.2,9.4,85,10.3,Istanbul
2020-12-06,3,12.0,9.5,88,16.9,Istanbul
2020-12-07,51,11.2,7.9,83,19.8,Istanbul
2020-12-08,53,11.2,8.9,85,13.3,Istanbul
2020-12-09,3,10.5,8.3,79,9.5,Istanbul
2020-12-10,3,13.5,10.1,64,17.2,Istanbul
2020-12-11,53,13.3,10.4,74,17.3,Istanbul
2020-12-12,53,11.9,9.5,76,12.2,Istanbul
2020-12-13,61,12.7,11.1,84,11.4,Istanbul
2020-12-14,55,12.7,9.1,91,27.6,Istanbul
2020-12-15,61,10.3,5.6,89,29.5,Istanbul
2020-12-16,3,9.7,6.9,85,14.2,Istanbul
2020-12-17,3,9.8,7.0,86,14.2,Istanbul
2020-12-18,51,9.3,6.3,78,12.8,Istanbul
2020-12-19,2,8.5,6.2,84,9.4,Istanbul
2020-12-20,3,8.7,5.6,84,14.0,Istanbul
2020-12-21,51,8.4,4.6,76,17.0,Istanbul
2020-12-22,51,7.3,4.0,77,12.2,Istanbul
2020-12-23,51,6.7,4.3,82,6.5,Istanbul
2020-12-24,3,10.7,7.6,79,16.2,Istanbul
2020-12-25,3,13.0,8.9,69,23.4,Istanbul
2020-12-26,3,14.9,10.7,67,26.2,Istanbul
2020-12-27,51,13.1,11.3,76,10.4,Istanbul
2020-12-28,51,12.8,9.5,68,17.3,Istanbul
2020-12-29,3,14.0,9.2,64,27.7,Istanbul
2020-12-30,2,13.3,10.4,71,15.5,Istanbul
2020-12-31,51,13.1,10.3,72,15.2,Istanbul
2021-01-01,51,12.2,9.3,82,18.6,Istanbul
2021-01-02,1,10.6,8.6,81,9.2,Istanbul
2021-01-03,51,10.3,8.1,76,8.7,Istanbul
2021-01-04,3,11.7,8.8,65,11.4,Istanbul
2021-01-05,55,11.9,8.9,74,15.2,Istanbul
2021-01-06,3,11.0,8.8,78,10.0,Istanbul
2021-01-07,3,12.8,9.2,70,19.7,Istanbul
2021-01-08,51,14.4,10.6,66,23.0,Istanbul
2021-01-09,61,12.0,8.2,80,22.7,Istanbul
2021-01-10,63,9.2,6.1,92,17.7,Istanbul
2021-01-11,53,13.0,11.7,86,10.5,Istanbul
2021-01-12,63,12.8,10.9,87,13.5,Istanbul
2021-01-13,63,7.1,3.6,86,15.6,Istanbul
2021-01-14,51,4.6,0.8,76,13.1,Istanbul
2021-01-15,75,3.5,-0.5,77,12.4,Istanbul
2021-01-16,73,2.8,-1.6,86,15.9,Istanbul
2021-01-17,73,0.5,-6.0,79,27.6,Istanbul
2021-01-18,71,-1.0,-5.3,68,9.8,Istanbul
2021-01-19,3,-0.6,-4.4,65,6.1,Istanbul
2021-01-20,3,2.3,-2.8,69,17.0,Istanbul
2021-01-21,3,7.9,2.5,65,24.3,Istanbul
2021-01-22,3,11.0,5.8,65,26.5,Istanbul
2021-01-23,3,11.9,7.0,66,26.0,Istanbul
2021-01-24,53,11.6,7.4,74,23.1,Istanbul
2021-01-25,61,12.2,7.1,75,31.0,Istanbul
2021-01-26,55,12.8,8.5,75,26.2,Istanbul
2021-01-27,71,5.8,0.8,87,24.3,Istanbul
2021-01-28,73,2.4,-1.7,74,11.8,Istanbul
2021-01-29,3,5.8,-0.3,64,26.9,Istanbul
2021-01-30,61,8.6,4.8,79,18.2,Istanbul
2021-01-31,3,9.7,6.5,77,14.6,Istanbul
2021-02-01,3,12.7,9.4,64,15.9,Istanbul
2021-02-02,55,11.8,9.9,84,11.1,Istanbul
2021-02-03,51,10.9,9.7,91,7.3,Istanbul
2021-02-04,3,9.9,7.9,90,11.3,Istanbul
2021-02-05,3,10.3,9.0,94,7.6,Istanbul
2021-02-06,3,10.0,8.1,92,10.5,Istanbul
2021-02-07,3,11.6,9.8,81,9.7,Istanbul
2021-02-08,51,15.2,11.6,55,18.6,Istanbul
2021-02-09,61,14.7,10.2,72,30.4,Istanbul
2021-02-10,61,13.4,9.6,77,24.6,Istanbul
2021-02-11,3,14.2,10.0,65,25.0,Istanbul
2021-02-12,71,5.2,0.3,68,20.0,Istanbul
2021-02-13,73,1.1,-4.7,59,19.5,Istanbul
2021-02-14,75,1.2,-5.5,81,29.9,Istanbul
2021-02-15,73,1.5,-5.3,79,30.2,Istanbul
2021-02-16,73,0.6,-6.8,71,32.3,Istanbul
2021-02-17,71,0.9,-4.5,70,19.0,Istanbul
2021-02-18,53,3.6,-1.0,78,17.4,Istanbul
2021-02-19,51,3.3,-0.6,77,11.8,Istanbul
2021-02-20,3,3.0,-0.8,67,9.2,Istanbul
2021-02-21,3,4.7,0.4,74,15.0,Istanbul
2021-02-22,3,5.1,2.3,81,7.7,Istanbul
2021-02-23,0,6.6,4.4,79,4.8,Istanbul
2021-02-24,51,6.6,2.9,85,16.3,Istanbul
2021-02-25,51,7.6,3.9,81,16.4,Istanbul
2021-02-26,0,7.6,4.7,81,11.2,Istanbul
2021-02-27,0,7.5,5.3,80,6.1,Istanbul
2021-02-28,51,7.1,2.6,76,19.8,Istanbul
2021-03-01,53,6.2,3.2,78,9.0,Istanbul
2021-03-02,51,5.9,1.1,84,21.8,Istanbul
2021-03-03,3,5.9,2.3,77,12.3,Istanbul
2021-03-04,1,5.3,2.4,78,7.9,Istanbul
2021-03-05,2,9.6,6.3,70,13.2,Istanbul
2021-03-06,61,9.5,5.9,80,18.3,Istanbul
2021-03-07,53,5.5,0.6,71,19.2,Istanbul
2021-03-08,1,4.9,1.6,72,9.1,Istanbul
2021-03-09,51,7.2,4.0,79,12.0,Istanbul
2021-03-10,53,8.7,5.4,85,16.2,Istanbul
2021-03-11,63,6.5,1.0,79,26.6,Istanbul
2021-03-12,3,5.4,2.0,66,8.8,Istanbul
2021-03-13,3,7.0,4.1,77,9.4,Istanbul
2021-03-14,2,9.6,7.8,80,7.3,Istanbul
2021-03-15,51,11.9,9.7,72,10.5,Istanbul
2021-03-16,61,9.8,4.7,78,28.9,Istanbul
2021-03-17,51,7.4,3.3,78,18.1,Istanbul
2021-03-18,51,6.9,3.7,79,11.9,Istanbul
2021-03-19,61,7.4,5.0,82,7.6,Istanbul
2021-03-20,53,7.5,4.0,83,15.4,Istanbul
2021-03-21,61,6.7,1.7,88,25.4,Istanbul
2021-03-22,63,8.1,5.0,92,16.3,Istanbul
2021-03-23,53,6.0,0.2,79,28.7,Istanbul
2021-03-24,51,3.9,-1.3,72,20.2,Istanbul
2021-03-25,51,3.7,-0.9,70,15.7,Istanbul
2021-03-26,51,5.6,1.9,69,10.9,Istanbul
2021-03-27,2,7.9,5.0,72,10.3,Istanbul
2021-03-28,3,8.8,6.0,74,10.8,Istanbul
2021-03-29,51,8.6,5.3,74,13.1,Istanbul
2021-03-30,51,7.0,3.1,79,16.4,Istanbul
2021-03-31,51,7.5,2.1,76,27.0,Istanbul
2021-04-01,51,6.9,2.7,72,16.5,Istanbul
2021-04-02,3,7.9,4.9,80,12.4,Istanbul
2021-04-03,53,12.8,10.2,72,15.6,Istanbul
2021-04-04,53,11.8,8.0,79,22.7,Istanbul
2021-04-05,63,7.7,4.6,87,14.3,Istanbul
2021-04-06,53,11.9,10.8,83,7.4,Istanbul
2021-04-07,53,14.1,11.2,79,22.1,Istanbul
2021-04-08,61,6.3,1.3,86,24.8,Istanbul
2021-04-09,51,6.4,2.3,73,16.5,Istanbul
2021-04-10,51,6.5,2.6,68,13.8,Istanbul
2021-04-11,3,6.9,3.7,71,11.0,Istanbul
2021-04-12,3,8.8,6.1,67,8.4,Istanbul
2021-04-13,53,10.8,9.0,71,7.0,Istanbul
2021-04-14,53,13.3,11.3,75,13.1,Istanbul
2021-04-15,53,10.4,7.2,83,18.2,Istanbul
2021-04-16,51,10.0,6.7,76,16.5,Istanbul
2021-04-17,53,10.4,6.3,80,23.7,Istanbul
2021-04-18,53,11.7,9.9,88,12.9,Istanbul
2021-04-19,61,11.5,9.5,91,14.5,Istanbul
2021-04-20,53,12.1,9.8,83,15.8,Istanbul
2021-04-21,1,12.3,11.2,82,7.7,Istanbul
2021-04-22,3,11.8,10.6,83,8.6,Istanbul
2021-04-23,3,13.8,12.5,75,9.6,Istanbul
